Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
14314,CA-2015-117884-718,2015-04-17 00:00:00,2015-03-24 00:00:00,Same Day,DC-13285,Debra Catini,Consumer,United States,Plantation,Florida,33317,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,417.4641653,7,0.2,85.18202788
14315,CA-2017-136364-300,2017-07-30 00:00:00,2017-07-28 00:00:00,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,83.24975976,9,0.2,18.77715036
14316,CA-2015-168564-983,2015-08-16 00:00:00,2015-08-13 00:00:00,Same Day,TT-21220,Thomas Thornton,Consumer,United States,San Francisco,California,94109,West,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,158.4606717,1,0.2,11.57306058
14317,US-2014-148194-977,2014-05-26 00:00:00,2014-05-21 00:00:00,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,62.34624009,4,0,19.03547611
14318,US-2014-158057-641,2014-04-09 00:00:00,2014-04-21 00:00:00,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Greensboro,North Carolina,27405,South,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",8.031899684,4,0.7,-5.406599404
14319,CA-2016-139941-612,2016-06-30 00:00:00,2016-07-06 00:00:00,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",96.6704137,3,0,41.30797805
14320,CA-2014-118962-468,2014-08-10 00:00:00,2014-08-21 00:00:00,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",330.7192367,7,0.2,20.6170397
14321,US-2016-150861-110,2016-12-11 00:00:00,2016-12-27 00:00:00,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.512488971,2,0,3.26411247
14322,CA-2017-137463-145,2018-01-13 00:00:00,2017-12-27 00:00:00,Second Class,KM-16225,Kalyca Meade,Corporate,United States,Sunnyvale,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,28.00985364,5,0,9.433083703
14323,CA-2015-123113-817,2015-12-18 00:00:00,2015-12-03 00:00:00,Second Class,AT-10735,Annie Thurman,Consumer,United States,Morristown,New Jersey,7960,East,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",2833.552282,8,0,727.0894042
14324,CA-2015-119907-482,2015-12-02 00:00:00,2015-12-24 00:00:00,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,58.87279667,2,0.2,18.43618944
14325,CA-2017-111332-697,2017-06-06 00:00:00,2017-06-02 00:00:00,Second Class,NC-18340,Nat Carroll,Consumer,United States,Fargo,North Dakota,58103,Central,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,123.0929839,3,0,35.44538036
14326,CA-2016-110023-988,2016-10-05 00:00:00,2016-09-29 00:00:00,First Class,TS-21610,Troy Staebel,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.43032811,2,0.2,5.740124975
14327,US-2014-110674-481,2014-02-24 00:00:00,2014-03-17 00:00:00,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Concord,California,94521,West,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",132.8588685,2,0.2,-25.21286177
14328,CA-2014-116932-365,2014-07-28 00:00:00,2014-07-27 00:00:00,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,788.3179733,2,0.2,46.48607997
14329,CA-2014-128237-371,2014-04-22 00:00:00,2014-03-31 00:00:00,Standard Class,CA-12265,Christina Anderson,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.83603557,2,0,3.980143306
14330,CA-2014-164742-415,2014-11-08 00:00:00,2014-10-24 00:00:00,Second Class,ML-17395,Marina Lichtenstein,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",261.8731752,2,0,27.93822992
14331,CA-2016-145261-378,2017-01-16 00:00:00,2017-01-03 00:00:00,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,97301,West,TEC-PH-10004833,Technology,Phones,Macally Suction Cup Mount,29.6300021,3,0.2,-6.71224506
14332,CA-2016-142902-965,2016-10-10 00:00:00,2016-09-15 00:00:00,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,5.749555148,3,0.2,2.147354024
14333,CA-2014-152443-332,2014-05-24 00:00:00,2014-06-18 00:00:00,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,413.4473986,7,0,218.1112536
14334,CA-2017-151799-439,2017-12-26 00:00:00,2017-12-28 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,577.3592925,2,0.3,-56.80412476
14335,CA-2014-133830-771,2015-01-01 00:00:00,2014-12-30 00:00:00,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,44.8219403,4,0,22.14281714
14336,CA-2017-109757-496,2017-09-06 00:00:00,2017-10-06 00:00:00,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",12.42417828,4,0.2,4.096691343
14337,CA-2017-121258-628,2017-03-13 00:00:00,2017-03-24 00:00:00,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,92627,West,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,93.74211957,2,0,14.88923267
14338,CA-2014-169019-260,2014-08-23 00:00:00,2014-08-19 00:00:00,Standard Class,LF-17185,Luke Foster,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,9.122353222,5,0.8,-13.68694071
14339,CA-2014-100006-908,2014-10-03 00:00:00,2014-09-21 00:00:00,Standard Class,DK-13375,Dennis Kane,Consumer,United States,New York City,New York,10024,East,TEC-PH-10002075,Technology,Phones,AT&T EL51110 DECT,394.3034945,3,0,114.9895603
14340,CA-2017-143665-670,2017-05-19 00:00:00,2017-05-17 00:00:00,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,21.84205217,3,0,9.289717874
14341,CA-2016-160129-272,2016-12-21 00:00:00,2016-11-27 00:00:00,Same Day,LS-17200,Luke Schmidt,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.96649461,5,0.2,2.586191911
14342,CA-2014-122336-231,2014-05-05 00:00:00,2014-04-21 00:00:00,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",66.53837611,12,0.4,8.576093251
14343,CA-2017-110905-612,2017-09-24 00:00:00,2017-09-29 00:00:00,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,102.0565531,6,0,6.759179449
14344,US-2016-113677-349,2016-12-07 00:00:00,2016-12-08 00:00:00,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,New York City,New York,10011,East,TEC-PH-10002114,Technology,Phones,Xiaomi Mi3,2232.357345,4,0,597.617436
14345,US-2016-169040-382,2016-12-27 00:00:00,2017-01-02 00:00:00,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,98105,West,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,38.27705249,1,0,15.6947238
14346,CA-2017-164049-326,2017-11-29 00:00:00,2017-11-27 00:00:00,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",24.59126088,5,0,10.3896922
14347,CA-2017-122539-492,2017-12-11 00:00:00,2017-12-29 00:00:00,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.47299427,4,0.2,5.418239969
14348,CA-2016-123540-649,2016-04-21 00:00:00,2016-04-19 00:00:00,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1372.786867,5,0,404.7227839
14349,CA-2016-100244-425,2016-10-06 00:00:00,2016-10-08 00:00:00,Standard Class,GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,67.39084448,9,0,27.83677132
14350,US-2017-108245-948,2017-10-15 00:00:00,2017-10-11 00:00:00,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,12.20538222,3,0.2,4.57248448
14351,CA-2015-136469-277,2015-07-18 00:00:00,2015-07-27 00:00:00,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",212.7623917,4,0.3,-33.73127253
14352,US-2014-139500-157,2014-12-05 00:00:00,2014-12-05 00:00:00,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,36.96428132,2,0.3,-0.986861451
14353,US-2016-152051-241,2016-07-20 00:00:00,2016-07-03 00:00:00,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",243.5472842,6,0.2,-54.4690306
14354,US-2016-103674-183,2016-12-11 00:00:00,2016-12-24 00:00:00,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Los Angeles,California,90032,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",13.44006916,7,0,0
14355,CA-2014-165764-542,2014-11-25 00:00:00,2014-11-22 00:00:00,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,867.3855021,6,0.4,-320.9923858
14356,US-2014-147704-599,2014-11-18 00:00:00,2014-12-15 00:00:00,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,47401,Central,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,29.5287152,6,0,14.85939045
14357,CA-2014-124709-989,2014-08-18 00:00:00,2014-08-13 00:00:00,Second Class,GW-14605,Giulietta Weimer,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,234.0878192,2,0,39.43641705
14358,CA-2016-156811-499,2016-11-17 00:00:00,2016-11-12 00:00:00,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,40.58074555,4,0,11.90461974
14359,US-2017-104955-407,2017-03-24 00:00:00,2017-04-04 00:00:00,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,30.62325611,7,0,12.2549048
14360,CA-2014-124723-873,2014-08-12 00:00:00,2014-08-29 00:00:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",444.0308516,2,0.3,39.3151653
14361,CA-2017-135909-881,2017-10-26 00:00:00,2017-11-14 00:00:00,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,29.57742395,2,0.2,-7.523286146
14362,CA-2017-145275-836,2017-04-16 00:00:00,2017-04-16 00:00:00,Standard Class,AH-10465,Amy Hunt,Consumer,United States,Decatur,Alabama,35601,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,14.25967853,3,0,6.323759736
14363,CA-2014-120278-740,2014-11-21 00:00:00,2014-11-27 00:00:00,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,20.76788084,2,0,6.256096401
14364,CA-2017-140515-403,2017-04-01 00:00:00,2017-04-14 00:00:00,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,403.3311225,7,0,107.698438
14365,CA-2015-165554-803,2015-06-07 00:00:00,2015-06-16 00:00:00,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",11.10995013,2,0,5.117234565
14366,CA-2016-142405-473,2016-06-20 00:00:00,2016-07-14 00:00:00,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,West,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,406.4847112,3,0,127.0179777
14367,CA-2014-114314-563,2014-10-27 00:00:00,2014-10-26 00:00:00,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fayetteville,Arkansas,72701,South,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.995517733,4,0,4.25851783
14368,CA-2016-168921-495,2016-10-26 00:00:00,2016-11-18 00:00:00,First Class,AG-10495,Andrew Gjertsen,Corporate,United States,Los Angeles,California,90049,West,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",18.82082193,3,0.2,5.498634397
14369,CA-2014-152443-707,2014-06-15 00:00:00,2014-06-10 00:00:00,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,1841,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,460.9613335,7,0,211.693741
14370,CA-2017-118773-633,2017-02-13 00:00:00,2017-03-08 00:00:00,Standard Class,TP-21415,Tom Prescott,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,227.6960879,4,0.8,-407.2904941
14371,CA-2017-168403-841,2017-09-23 00:00:00,2017-10-04 00:00:00,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Portland,Oregon,97206,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.37615066,1,0.2,0.898949863
14372,US-2017-118087-767,2017-09-20 00:00:00,2017-10-02 00:00:00,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,2.795315004,2,0.7,-2.359197671
14373,US-2015-115238-821,2015-05-04 00:00:00,2015-05-05 00:00:00,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",29.85227933,5,0,13.86936617
14374,US-2014-144078-806,2014-12-20 00:00:00,2014-12-23 00:00:00,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,572.9233358,5,0.2,49.64698222
14375,CA-2016-132829-434,2017-01-09 00:00:00,2017-01-15 00:00:00,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,434.0637486,3,0.2,37.82596337
14376,CA-2015-116092-552,2015-03-01 00:00:00,2015-03-01 00:00:00,Second Class,JM-16195,Justin MacKendrick,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",42.27024922,5,0.2,12.67930073
14377,CA-2017-140676-463,2017-10-02 00:00:00,2017-10-01 00:00:00,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,102.4021239,5,0,45.99080661
14378,CA-2014-139423-889,2014-11-25 00:00:00,2014-11-26 00:00:00,Standard Class,DG-13300,Deirdre Greer,Corporate,United States,Orange,New Jersey,7050,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,77.83670798,2,0,22.14285281
14379,CA-2017-143665-438,2017-05-12 00:00:00,2017-05-18 00:00:00,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,19.9257899,3,0,9.637331145
14380,CA-2015-123141-448,2015-12-01 00:00:00,2015-12-04 00:00:00,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Rio Rancho,New Mexico,87124,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,904.6556089,4,0.2,105.6028393
14381,US-2016-139486-281,2016-05-28 00:00:00,2016-06-12 00:00:00,First Class,LH-17155,Logan Haushalter,Consumer,United States,Los Angeles,California,90032,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,50.03085452,3,0.2,-11.54017781
14382,US-2015-100531-462,2015-10-08 00:00:00,2015-10-02 00:00:00,First Class,NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10003849,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",25.04154507,3,0.6,-13.33065538
14383,CA-2017-148404-301,2017-10-17 00:00:00,2017-11-07 00:00:00,Standard Class,Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",46.54868561,6,0.7,-36.00460078
14384,CA-2014-159338-672,2014-07-18 00:00:00,2014-07-06 00:00:00,First Class,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,408.7483204,5,0.2,10.84748861
14385,CA-2014-108189-369,2014-10-18 00:00:00,2014-10-25 00:00:00,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,85281,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,309.6088516,2,0.2,109.0934287
14386,CA-2017-100097-981,2017-12-24 00:00:00,2017-12-07 00:00:00,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City,New York,10009,East,TEC-PH-10002310,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,1007.354027,5,0,277.1288967
14387,CA-2016-125738-136,2016-11-04 00:00:00,2016-11-13 00:00:00,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",38.34864912,5,0.2,12.35427187
